id,highway,maxspeed,lit,sidewalk,n_nodes,lat,lon,safety_score
1103060075,service,,,,6,12.977382016666668,77.62158303333334,50
1103060076,service,,,,14,12.977575635714286,77.62184093571429,50
1103060077,residential,,,,2,12.9775859,77.6224987,55
1103060078,living_street,,,,2,12.9780479,77.62314105,60
1103060079,living_street,,,,3,12.977873266666668,77.62358753333334,60
1103060080,residential,,,,2,12.97724425,77.62495075,55
1103060081,residential,,,,5,12.976515180000002,77.62572498,55
1103060083,residential,,,,2,12.9766195,77.62204775000001,55
1103060084,living_street,,,,4,12.97659975,77.621400425,60
1103062094,living_street,,,,3,12.975567566666667,77.6223441,60
1103062095,living_street,,,,2,12.97547465,77.6220769,60
1103062096,residential,,,,8,12.9757018,77.6230100375,50
1103062097,residential,,,,2,12.9751675,77.62212985,55
1103062098,living_street,,,,4,12.97497125,77.62187589999999,60
1103062099,residential,,,,3,12.974853533333333,77.62240436666667,55
1103062100,residential,,,,2,12.9747594,77.622252,55
1103062101,living_street,,,,2,12.9748713,77.62294055,60
1103062102,living_street,,,,2,12.97471425,77.623332,60
1103062103,living_street,,,,2,12.97482535,77.6237864,60
1103062104,living_street,,,,4,12.974523025,77.62393949999999,60
1103062105,living_street,,,,2,12.97470185,77.62400794999999,60
1103062106,residential,,,,2,12.98059595,77.6251226,55
1103062108,residential,,,,2,12.97968765,77.62716115,55
1103062109,residential,,,,3,12.980404033333334,77.62684493333333,55
1103062110,living_street,,,,2,12.98064775,77.62699495,60
1103062111,residential,,,,2,12.98054575,77.6273882,55
1103062112,residential,,,,2,12.9795596,77.62779895,55
1103062113,residential,,,,2,12.98031375,77.6283887,55
1103062114,residential,,,,3,12.981195533333334,77.6283314,55
1103062115,residential,,,,3,12.981456633333332,77.62828786666667,55
1103062116,residential,,,,3,12.9817173,77.62752053333334,55
1103062117,residential,,,,2,12.98141265,77.62692925,55
1103062916,service,,,,3,12.9814912,77.628998,55
1103062917,service,,,,3,12.981373,77.62931806666667,55
1103062918,living_street,,,,4,12.982223225,77.629519825,60
1103062919,residential,,,,3,12.979199466666666,77.62685023333334,55
1103062920,residential,,,,2,12.9789089,77.6269961,55
1103080107,service,,,,2,12.9791961,77.62963385,55
1103080108,residential,,,,2,12.9780675,77.6290813,55
1103080109,service,,,,6,12.977289766666669,77.62811046666667,50
1103080110,living_street,,,,6,12.97666095,77.62781575,55
1103080111,living_street,,,,4,12.976509875,77.626964725,60
1103080112,residential,,,,2,12.9759272,77.62710609999999,55
1103080113,residential,,,,4,12.975907875,77.627466575,55
1103080114,living_street,,,,2,12.97636105,77.62991115,60
1103080115,residential,,,,2,12.97572505,77.63067335,55
1103080116,residential,,,,2,12.9748445,77.6302876,55
1103080117,residential,,,,2,12.97347985,77.63081555,55
1103080118,residential,,,,4,12.974347175,77.631570925,55
1103080119,residential,,,,3,12.973755266666666,77.63231896666666,55
1103080120,residential,,,,4,12.97482665,77.62603312499999,55
1103080121,service,,,,5,12.97392786,77.62631225999999,55
1103080122,service,,,,5,12.97434958,77.62604931999999,55
1103080123,residential,,,,4,12.974432125,77.626651975,55
1103080124,service,,,,4,12.974076575,77.625767775,55
1103080125,service,,,,5,12.97369388,77.62643914,55
1103080126,service,,,,3,12.973148466666666,77.62632103333334,55
1103080128,service,,,,4,12.97266115,77.6250963,55
1103080129,service,,,,4,12.973424225,77.62456892499999,55
1103080130,service,,,,2,12.972987150000002,77.6234508,55
1103080131,residential,,,,3,12.973027766666666,77.63419903333333,55
1103080132,living_street,,,,2,12.97335835,77.63606665,60
1103080133,residential,,,,2,12.9744771,77.63423775000001,55
1103080134,residential,,,,2,12.97486955,77.6338076,55
1103080135,residential,,,,2,12.9751387,77.63374759999999,55
1103080136,residential,,,,24,12.975413054166667,77.63408390833332,50
1103081052,path,,,,2,12.97765075,77.63607825,55
1103081053,service,,,,3,12.9763407,77.63653316666667,55
1103081054,service,,,,3,12.976228233333336,77.63618473333334,55
1103081055,living_street,,,,6,12.9741501,77.63820913333333,55
1103081056,living_street,,,,2,12.97409875,77.63848920000001,60
1103081057,residential,,,,2,12.97301155,77.63909425,55
1103081059,residential,,,,2,12.9767841,77.6319335,55
1103081061,residential,,,,5,12.97742546,77.63258171999999,55
1103081749,service,,,,2,12.9714928,77.62201815,55
1103081750,service,,,,3,12.971762266666667,77.62247416666666,55
1103081751,service,,,,2,12.9717439,77.6231584,55
1103081752,service,,,,2,12.9713512,77.62324525,55
1103081753,service,,,,3,12.971083966666669,77.62202576666667,55
1103081754,service,,,,3,12.971286966666668,77.6223721,55
1103081755,service,,,,2,12.97121495,77.62218150000001,55
1103081756,service,,,,2,12.970949,77.62132015,55
1103081757,service,,,,2,12.9699667,77.6218857,55
1103081758,service,,,,2,12.97020135,77.6224243,55
1103081759,service,,,,3,12.9703739,77.62259710000001,55
1103081760,service,,,,2,12.970552349999998,77.6226819,55
1103081761,service,,,,2,12.97068135,77.62318655,55
1103081762,service,,,,2,12.9705491,77.62443429999999,55
1103081999,service,,,,6,12.970276383333331,77.62145136666668,50
1103082000,service,,,,8,12.9701438125,77.62154078750001,50
1103083140,service,,,,2,12.96758505,77.6303333,55
1103083141,service,,,,2,12.9674489,77.63087185,55
1103083142,service,,,,2,12.9674054,77.63059705,55
1103083143,service,,,,2,12.96755215,77.63001505,55
1103083144,service,,,,2,12.9673725,77.6302788,55
1103083145,service,,,,2,12.96751505,77.62969340000001,55
1103083146,service,,,,2,12.967484,77.6293733,55
1103083147,service,,,,2,12.96730985,77.62964085,55
1103083148,service,,,,2,12.9673409,77.62996095,55
1103083149,service,,,,2,12.96716735,77.63022625,55
1103083150,service,,,,2,12.96719895,77.63054410000001,55
1103083151,service,,,,2,12.9670326,77.63050145,55
1103083152,service,,,,2,12.96723235,77.6308545,55
1103083153,service,,,,2,12.9672501,77.62932484999999,55
1103083155,service,,,,3,12.9670755,77.6285725,55
1103083156,service,,,,10,12.96688699,77.62803855,50
1103083157,service,,,,2,12.96722445,77.62831295000001,55
1103083158,service,,,,2,12.9673677,77.62817285,55
1103083162,residential,,,,8,12.9686791,77.6301378375,50
1103083163,residential,,,,9,12.968874266666669,77.62981263333333,50
1103084267,service,,,,3,12.959542933333331,77.6240229,55
1103084268,service,,,,4,12.959011875,77.6222567,55
1103084269,service,,,,3,12.9580313,77.6219006,55
1103084270,service,,,,2,12.9575008,77.62211585,55
1103084271,service,,,,2,12.95708345,77.62230695,55
1103084272,service,,,,2,12.95752495,77.6225158,55
1103084273,service,,,,2,12.9575215,77.6218044,55
1103084274,service,,,,2,12.95699435,77.62173245,55
1103084275,residential,,,,2,12.956604,77.62198964999999,55
1103084276,service,,,,2,12.9567138,77.62225269999999,55
1103084277,service,,,,4,12.95641035,77.62215445,55
1103084278,service,,,,2,12.95588665,77.62236709999999,55
1103084279,service,,,,2,12.95723585,77.6234535,55
1103084280,service,,,,2,12.9577727,77.62485699999999,55
1103084281,service,,,,2,12.95611775,77.6226432,55
1103084282,service,,,,3,12.956521099999998,77.62351313333333,55
1103084283,residential,,,,2,12.9567972,77.62408715000001,55
1103084284,service,,,,3,12.956975833333331,77.62445013333333,55
1103084285,service,,,,5,12.95705716,77.62386368,55
1103084286,service,,,,6,12.957112066666667,77.62400378333334,50
1103084287,residential,,,,2,12.95528725,77.62209735,55
1103084288,service,,,,2,12.95689605,77.6270277,55
1103084289,service,,,,2,12.9577954,77.6278286,55
1103084290,service,,,,3,12.962529233333331,77.62255110000001,55
1103084291,service,,,,2,12.96177395,77.62228250000001,55
1103084292,service,,,,2,12.9611052,77.62222905,55
1103084293,service,,,,2,12.96134585,77.6227497,55
1103084294,service,,,,9,12.962108755555557,77.62452418888888,50
1103084295,service,,,,2,12.96198665,77.62275485,55
1103085020,service,,,,2,12.961534,77.62796804999999,55
1103085021,service,,,,2,12.9618513,77.62797865,55
1103085022,service,,,,2,12.9617522,77.62830535,55
1103085023,service,,,,2,12.9614349,77.62829475,55
1103085024,service,,,,2,12.9611947,77.6279478,55
1103085025,service,,,,2,12.9607084,77.62706475,55
1103085026,service,,,,2,12.9612637,77.62761689999999,55
1103085027,service,,,,2,12.96077955,77.62852835,55
1103085028,service,,,,2,12.96052385,77.62815660000001,55
1103085029,service,,,,2,12.9610245,77.62886985,55
1103085030,service,,,,2,12.96036915,77.62910345,55
1103085031,service,,,,3,12.9600165,77.62954363333334,55
1103085032,residential,,,,2,12.96211205,77.62851144999999,55
1103085033,service,,,,3,12.961639233333337,77.62974439999999,55
1103085034,service,,,,2,12.96060905,77.63084244999999,55
1103085035,service,,,,2,12.95996515,77.6310063,55
1103085377,service,,,,3,12.9628179,77.62785316666667,55
1103085378,service,,,,4,12.96305925,77.6285396,55
1103085379,service,,,,2,12.9621915,77.6303215,55
1103085380,service,,,,2,12.96204305,77.63088005,55
1103085696,service,,,,5,12.965352,77.6310428,55
1103085697,service,,,,4,12.963143275,77.63055022500001,55
1103086936,residential,,,,2,12.9568567,77.63716260000001,55
1103086937,residential,,,,2,12.9566256,77.6370445,55
1103087651,residential,,,,2,12.97189175,77.62929015,55
1103087652,residential,,,,2,12.97200185,77.62902315,55
1103087657,residential,,,,2,12.97187645,77.6299671,55
1103087658,residential,,,,2,12.97175805,77.6299314,55
1103087660,residential,,,,4,12.9717421,77.630083525,55
1103087664,residential,,,,2,12.97168855,77.63030395,55
1103087665,service,,,,4,12.970826625,77.628442675,55
1103087666,residential,,,,2,12.97235225,77.63199525,55
1103087916,residential,,,,2,12.97097235,77.62733990000001,55
1103087917,residential,,,,2,12.97013995,77.62747615,55
1103087918,residential,,,,2,12.97016615,77.6278801,55
1103089056,service,,,,3,12.970660733333332,77.62593876666666,55
1103089057,service,,,,2,12.9704197,77.62596035,55
1103089058,footway,,,,6,12.970920083333333,77.62579555,60
1103089059,service,,,,9,12.970361077777778,77.62556587777777,50
1103089060,service,,,,12,12.970241799999998,77.62564336666667,50
1103089061,service,,,,2,12.97023315,77.6253385,55
1103089062,service,,,,2,12.9700855,77.6254125,55
1103089063,service,,,,2,12.97202875,77.62601724999999,55
1103089064,residential,,,,2,12.9695125,77.6242156,55
1103089065,residential,,,,2,12.9696817,77.6252562,55
1103089066,residential,,,,2,12.96948105,77.6251525,55
1103089067,living_street,,,,2,12.96910105,77.6244953,60
1103089068,living_street,,,,2,12.9691999,77.6246099,60
1103089069,residential,,,,2,12.9685865,77.62483375,55
1103089070,residential,,,,2,12.9687912,77.62411399999999,55
1103089072,residential,,,,2,12.96855325,77.6252113,55
1103089073,residential,,,,2,12.96872975,77.62553085,55
1103089074,residential,,,,2,12.9688029,77.6256827,55
1103089075,residential,,,,2,12.96878095,77.6261152,55
1103089076,living_street,,,,2,12.9685283,77.62361045,60
1103089077,living_street,,,,2,12.96841225,77.62346445,60
1103089078,living_street,,,,2,12.968351,77.62333185,60
1103089080,residential,,,,19,12.9689264,77.62737523684211,50
1103089603,service,,,,3,12.971284033333331,77.63607436666666,55
1103090562,residential,,,,5,12.97239032,77.63370664,55
1103090563,living_street,,,,2,12.9710142,77.63354770000001,60
1103090565,service,,,,2,12.968907,77.63366525,55
1103090566,service,,,,3,12.9682756,77.6332774,55
1103094357,residential,,,,2,12.96581695,77.6266296,55
1103094358,residential,,,,2,12.96599075,77.62694335,55
1103094360,residential,,,,2,12.96602025,77.62664055,55
1103094361,residential,,,,2,12.9663476,77.6270827,55
1103094363,residential,,,,7,12.9668051,77.62725134285714,50
1103094366,service,,,,2,12.9659915,77.62565105,55
1103094367,service,,,,9,12.966561944444445,77.62602606666667,50
1103094368,service,,,,2,12.96594675,77.6258852,55
1103094369,service,,,,2,12.96565,77.62572255,55
1103094370,service,,,,2,12.96534795,77.62599685,55
1103094371,service,,,,2,12.9652877,77.62790065,55
1103094372,service,,,,2,12.9654646,77.62750105,55
1103094373,service,,,,2,12.9652527,77.62750750000001,55
1103094375,service,,,,14,12.964782821428573,77.62594346428571,50
1103094376,service,,,,5,12.96467722,77.62756876,55
1103094377,service,,,,2,12.9645368,77.62783845,55
1103095233,service,,,,2,12.96540795,77.62850565,55
1103095234,service,,,,2,12.9654357,77.6285823,55
1103095235,service,,,,2,12.96549955,77.62871945,55
1103095236,service,,,,2,12.96513285,77.6285767,55
1103095237,service,,,,7,12.9653984,77.62874672857143,50
1103095238,service,,,,2,12.96576565,77.6287349,55
1103095239,service,,,,7,12.965771542857144,77.62900962857144,50
1103095240,service,,,,9,12.96569641111111,77.62900085555556,50
1103095241,service,,,,2,12.9657628,77.62950285,55
1103095846,service,,,,2,12.9665847,77.63490535,55
1103095847,service,,,,2,12.9662645,77.635058,55
1103095848,residential,,,,2,12.9652461,77.6347213,55
1103095849,residential,,,,2,12.9652976,77.6348478,55
1103095850,residential,,,,2,12.96468355,77.6357701,55
1103095851,residential,,,,2,12.9645837,77.63634035000001,55
1103095852,residential,,,,5,12.96434404,77.63660130000001,55
1103095853,residential,,,,3,12.964014733333334,77.63688719999999,55
1103095854,residential,,,,8,12.9636855,77.6371347875,50
1103095856,residential,,,,2,12.96325395,77.63587385,55
1103095857,residential,,,,2,12.9632389,77.6362108,55
1103096605,living_street,,,,2,12.96218705,77.6362498,60
1103096908,service,,,,3,12.961381366666666,77.6372085,55
1103097020,residential,,,,4,12.961689275,77.6388989,55
1103097021,service,,,,8,12.9620791625,77.63867545000001,50
1103097022,residential,,,,2,12.9618738,77.63826875000001,55
1103097504,service,,,,23,12.967700573913044,77.62168099565217,50
1103097505,service,,,,2,12.96647215,77.62470035,55
1103097506,service,,,,6,12.966892566666669,77.62439046666667,50
1103097679,service,,,,8,12.96438525,77.6242569875,50
1103097680,service,,,,3,12.965662433333334,77.62384393333333,55
1103097681,service,,,,12,12.964529125,77.62543984166668,50
1103097682,service,,,,2,12.96391255,77.6254862,55
1103097960,residential,,,,2,12.95878955,77.63660494999999,55
1103098122,residential,,,,2,12.95945815,77.63684155,55
1103098123,residential,,,,2,12.9598198,77.63681045,55
1103098124,residential,,,,2,12.95994195,77.6374047,55
1103098125,residential,,,,2,12.9601879,77.63694135,55
1103358424,residential,,,,7,12.965828714285715,77.56405434285715,50
1103401544,service,,,,5,12.974087399999998,77.56931176,55
1103706349,footway,,,,23,12.968987930434782,77.58764559130435,60
1103706350,footway,,yes,,11,12.977314309090907,77.59055141818182,75
1103827411,residential,,,,8,12.964987925,77.6360028375,50
1103827412,residential,,,,3,12.965259833333333,77.63575813333334,55
1104608215,residential,,,,6,12.965554766666664,77.55584703333334,50
1104608216,residential,,,,2,12.96576545,77.5550847,55
1104608217,residential,,,,4,12.9662971,77.555684875,55
1104608218,residential,,,,2,12.96602975,77.55561295000001,55
1104608219,residential,,,,2,12.9659828,77.55675769999999,55
1104608220,residential,,,,2,12.96601935,77.5565357,55
1104608221,residential,,,,13,12.965180646153849,77.55673726923077,50
1104608222,residential,,,,2,12.9660117,77.55689615,55
1104608223,service,,,,3,12.965824533333333,77.55504423333333,55
1104617635,residential,,,,2,12.9703452,77.55148425,55
1104617636,residential,,,,2,12.9702142,77.55175045,55
1104617637,residential,,,,2,12.9709013,77.5523996,55
1104617638,residential,,,,2,12.97357945,77.5537913,55
1104617639,residential,,,,2,12.97362415,77.55366715,55
1104617642,residential,,,,3,12.978249333333332,77.5542977,55
1104617643,residential,,,,2,12.9781364,77.554738,55
1104620661,footway,,yes,,4,12.95019825,77.584758925,80
1104633128,residential,,,,3,12.952105366666666,77.61261816666666,55
1104702857,tertiary,,,,3,12.9840104,77.57844603333334,54
1104702860,secondary,,,,10,12.983437509999998,77.57750261,48
1104702861,secondary,,,,23,12.98393945652174,77.58041131304348,48
1104858879,living_street,,,,2,12.9681943,77.6249061,60
1104858880,living_street,,,,2,12.9681702,77.62491299999999,60
1104865856,residential,,,,7,12.985454442857144,77.60865644285715,50
1104865857,residential,,,,2,12.9860382,77.6087345,55
1104891073,residential,,,,3,12.9773378,77.6217304,55
1105130643,residential,,,,2,12.9887493,77.5723241,55
1105193356,residential,,,,4,12.950979,77.6129569,55
1105193357,residential,,,,3,12.951312133333332,77.6132564,55
1105431797,steps,,,,2,12.9773828,77.62955115,55
1105686314,service,,,,5,12.97530386,77.5977851,55
1105731587,footway,,,,4,12.9727975,77.585233975,65
1106036553,footway,,,,5,12.96755472,77.61134218,65
1106036554,footway,,,,13,12.967838423076923,77.61242342307693,60
1106036555,footway,,,,3,12.9674559,77.61138563333333,65
1106036556,footway,,,,3,12.967108666666666,77.61142149999999,65
